system,nodes,ppn,matrix,rank,messages sent per iteration,messages received per iteration,bytes sent per iteration,bytes received per iteration,total bytes sent,total bytes received
Tuolumne,16,2,Flan_1565,26,4,4,31728,31992,36772752,37078728
Tuolumne,16,2,Flan_1565,27,3,3,34368,34632,39832512,40138488
Tuolumne,16,2,Flan_1565,28,5,5,37560,37296,43532040,43226064
Tuolumne,16,2,Flan_1565,29,7,7,44392,44168,51450328,51190712
Tuolumne,16,2,Flan_1565,30,6,6,43928,43936,50912552,50921824
Tuolumne,16,2,Flan_1565,31,3,3,36472,37016,42271048,42901544
Tuolumne,16,2,Queen_4147,0,8,8,142152,140352,3752954952,3705433152
Tuolumne,16,2,Queen_4147,1,6,6,104568,103992,2760699768,2745492792
Tuolumne,16,2,Queen_4147,2,8,8,161688,163128,4268724888,4306742328
Tuolumne,16,2,Queen_4147,3,4,4,112536,114576,2971062936,3024920976
Tuolumne,16,2,Queen_4147,4,8,8,184032,182616,4858628832,4821245016
Tuolumne,16,2,Queen_4147,5,11,11,180024,175848,4752813624,4642563048
Tuolumne,16,2,Queen_4147,6,8,8,135168,135408,3568570368,3574906608
Tuolumne,16,2,Queen_4147,7,11,11,188288,188968,4970991488,4988944168
Tuolumne,16,2,Queen_4147,8,5,5,128424,129168,3390522024,3410164368
Tuolumne,16,2,Queen_4147,9,10,10,180408,178680,4762951608,4717330680
Tuolumne,16,2,Queen_4147,10,8,8,164664,165648,4347294264,4373272848
Tuolumne,16,2,Queen_4147,11,7,7,109616,108856,2893972016,2873907256
Tuolumne,16,2,Queen_4147,12,12,12,200160,198288,5284424160,5235001488
Tuolumne,16,2,Queen_4147,13,9,9,142728,142104,3768161928,3751687704
Tuolumne,16,2,Queen_4147,14,12,12,216144,218280,5706417744,5762810280
Tuolumne,16,2,Queen_4147,15,9,9,170504,170608,4501476104,4504221808
Tuolumne,16,2,Queen_4147,16,6,6,181848,185136,4800969048,4887775536
Tuolumne,16,2,Queen_4147,17,12,12,261144,261504,6894462744,6903967104
Tuolumne,16,2,Queen_4147,18,9,9,201312,204648,5314838112,5402911848
Tuolumne,16,2,Queen_4147,19,7,7,161808,163944,4271893008,4328285544
Tuolumne,16,2,Queen_4147,20,5,5,117328,118432,3097576528,3126723232
Tuolumne,16,2,Queen_4147,21,11,11,213264,208800,5630382864,5512528800
Tuolumne,16,2,Queen_4147,22,6,6,108264,109224,2858277864,2883622824
Tuolumne,16,2,Queen_4147,23,9,9,204504,203808,5399110104,5380735008
Tuolumne,16,2,Queen_4147,24,14,14,198264,195120,5234367864,5151363120
Tuolumne,16,2,Queen_4147,25,8,8,137768,138496,3637212968,3656432896
Tuolumne,16,2,Queen_4147,26,8,8,153640,153960,4056249640,4064697960
Tuolumne,16,2,Queen_4147,27,5,5,105008,105256,2772316208,2778863656
Tuolumne,16,2,Queen_4147,28,8,8,137376,140688,3626863776,3714303888
Tuolumne,16,2,Queen_4147,29,12,12,190824,189312,5037944424,4998026112
Tuolumne,16,2,Queen_4147,30,9,9,145680,146232,3846097680,3860671032
Tuolumne,16,2,Queen_4147,31,7,7,105072,103128,2774005872,2722682328
Tuolumne,16,2,Serena,0,15,15,78944,79168,293592736,294425792
Tuolumne,16,2,Serena,1,11,11,74976,74568,278835744,277318392
Tuolumne,16,2,Serena,2,10,10,61616,61552,229149904,228911888
Tuolumne,16,2,Serena,3,12,12,87584,86848,325724896,322987712
Tuolumne,16,2,Serena,4,16,16,33744,34464,125493936,128171616
Tuolumne,16,2,Serena,5,6,6,50432,49888,187556608,185533472
Tuolumne,16,2,Serena,6,11,11,74528,74944,277169632,278716736
Tuolumne,16,2,Serena,7,10,10,70880,71104,263602720,264435776
Tuolumne,16,2,Serena,8,11,11,80376,79872,298918344,297043968
Tuolumne,16,2,Serena,9,6,6,55784,56752,207460696,211060688
Tuolumne,16,2,Serena,10,9,9,85720,85096,318792680,316472024
Tuolumne,16,2,Serena,11,9,9,61128,60808,227335032,226144952
Tuolumne,16,2,Serena,12,2,2,12600,12984,46859400,48287496
Tuolumne,16,2,Serena,13,15,15,42768,41544,159054192,154502136
Tuolumne,16,2,Serena,14,12,12,64064,62536,238254016,232571384
Tuolumne,16,2,Serena,15,14,14,73080,75864,271784520,282138216
Tuolumne,16,2,Serena,16,9,9,63224,62896,235130056,233910224
Tuolumne,16,2,Serena,17,11,11,36288,38184,134955072,142006296
Tuolumne,16,2,Serena,18,10,10,68104,68480,253278776,254677120
Tuolumne,16,2,Serena,19,14,14,80856,81432,300703464,302845608
Tuolumne,16,2,Serena,20,10,10,55080,54144,204842520,201361536
Tuolumne,16,2,Serena,21,10,10,76784,76024,285559696,282733256
Tuolumne,16,2,Serena,22,8,8,70824,70104,263394456,260716776
Tuolumne,16,2,Serena,23,13,13,91352,90232,339738088,335572808
Tuolumne,16,2,Serena,24,5,5,50864,52576,189163216,195530144
Tuolumne,16,2,Serena,25,10,10,67368,66672,250541592,247953168
Tuolumne,16,2,Serena,26,11,11,84976,83608,316025744,310938152
Tuolumne,16,2,Serena,27,12,12,70824,72136,263394456,268273784
Tuolumne,16,2,Serena,28,2,2,11552,11728,42961888,43616432
Tuolumne,16,2,Serena,29,15,15,32264,30976,119989816,115199744
Tuolumne,16,2,Serena,30,14,14,73520,75016,273420880,278984504
Tuolumne,16,2,Serena,31,13,13,79968,79872,297400992,297043968
Tuolumne,16,2,nd24k,0,15,15,50048,48776,36434944,35508928
Tuolumne,16,2,nd24k,1,11,11,33360,32656,24286080,23773568
Tuolumne,16,2,nd24k,2,13,13,35048,42080,25514944,30634240
Tuolumne,16,2,nd24k,3,7,7,31808,29944,23156224,21799232
Tuolumne,16,2,nd24k,4,15,15,47600,47592,34652800,34646976
Tuolumne,16,2,nd24k,5,8,8,27992,25528,20378176,18584384
Tuolumne,16,2,nd24k,6,9,9,30688,32488,22340864,23651264
Tuolumne,16,2,nd24k,7,11,11,36936,37896,26889408,27588288
Tuolumne,16,2,nd24k,8,14,14,42144,44352,30680832,32288256
Tuolumne,16,2,nd24k,9,8,8,29936,27512,21793408,20028736
Tuolumne,16,2,nd24k,10,9,9,27520,29680,20034560,21607040
Tuolumne,16,2,nd24k,11,11,11,40528,41584,29504384,30273152
Tuolumne,16,2,nd24k,12,11,11,40240,38560,29294720,28071680
Tuolumne,16,2,nd24k,13,7,7,30528,32992,22224384,24018176
Tuolumne,16,2,nd24k,14,8,8,27840,28248,20267520,20564544
Tuolumne,16,2,nd24k,15,19,19,52632,51032,38316096,37151296
Tuolumne,16,2,nd24k,16,7,7,27120,30496,19743360,22201088
Tuolumne,16,2,nd24k,17,10,10,40280,36992,29323840,26930176
Tuolumne,16,2,nd24k,18,14,14,43824,44704,31903872,32544512
Tuolumne,16,2,nd24k,19,10,10,35896,35720,26132288,26004160
Tuolumne,16,2,nd24k,20,9,9,34568,35248,25165504,25660544
Tuolumne,16,2,nd24k,21,17,17,52832,50568,38461696,36813504
Tuolumne,16,2,nd24k,22,8,8,32848,32920,23913344,23965760
Tuolumne,16,2,nd24k,23,6,6,27184,30176,19789952,21968128
Tuolumne,16,2,nd24k,24,10,10,31600,32824,23004800,23895872
Tuolumne,16,2,nd24k,25,15,15,42288,42744,30785664,31117632
Tuolumne,16,2,nd24k,26,8,8,32928,32240,23971584,23470720
Tuolumne,16,2,nd24k,27,19,19,54088,49456,39376064,36003968
Tuolumne,16,2,nd24k,28,18,18,51304,47712,37349312,34734336
Tuolumne,16,2,nd24k,29,10,10,31624,30512,23022272,22212736
Tuolumne,16,2,nd24k,30,11,11,44496,42376,32393088,30849728
Tuolumne,16,2,nd24k,31,6,6,25680,27800,18695040,20238400
Tuolumne,16,2,ldoor,0,4,4,11088,11032,102375504,101858456
Tuolumne,16,2,ldoor,1,3,3,10408,10368,96097064,95727744
Tuolumne,16,2,ldoor,2,3,3,8512,8456,78591296,78074248
Tuolumne,16,2,ldoor,3,5,5,11416,11768,105403928,108653944
Tuolumne,16,2,ldoor,4,3,3,9016,8568,83244728,79108344
Tuolumne,16,2,ldoor,5,5,5,11912,10880,109983496,100455040
Tuolumne,16,2,ldoor,6,7,7,9856,10192,91000448,94102736
Tuolumne,16,2,ldoor,7,6,6,7768,8360,71721944,77187880
Tuolumne,16,2,ldoor,8,3,3,9576,10024,88415208,92551592
Tuolumne,16,2,ldoor,9,4,4,9392,9312,86716336,85977696
Tuolumne,16,2,ldoor,10,2,2,7552,7568,69727616,69875344
Tuolumne,16,2,ldoor,11,7,7,13104,12992,120989232,119955136
Tuolumne,16,2,ldoor,12,4,4,10912,10760,100750496,99347080
Tuolumne,16,2,ldoor,13,5,5,8960,9016,82727680,83244728
Tuolumne,16,2,ldoor,14,4,4,11928,12152,110131224,112199416
Tuolumne,16,2,ldoor,15,5,5,10408,10088,96097064,93142504
Tuolumne,16,2,ldoor,16,7,7,12824,12152,118403992,112199416
Tuolumne,16,2,ldoor,17,7,7,11408,10984,105330064,101415272
Tuolumne,16,2,ldoor,18,3,3,9016,9968,83244728,92034544
Tuolumne,16,2,ldoor,19,4,4,13272,12544,122540376,115818752
Tuolumne,16,2,ldoor,20,3,3,9008,8856,83170864,81767448
Tuolumne,16,2,ldoor,21,3,3,10192,9744,94102736,89966352
Tuolumne,16,2,ldoor,22,3,3,10464,10592,96614112,97795936
Tuolumne,16,2,ldoor,23,4,4,10240,10648,94545920,98312984
Tuolumne,16,2,ldoor,24,6,6,11144,11088,102892552,102375504
Tuolumne,16,2,ldoor,25,4,4,11136,10592,102818688,97795936
Tuolumne,16,2,ldoor,26,5,5,10144,11256,93659552,103926648
Tuolumne,16,2,ldoor,27,4,4,10008,9816,92403864,90631128
Tuolumne,16,2,ldoor,28,3,3,10296,10536,95062968,97278888
Tuolumne,16,2,ldoor,29,6,6,11984,12208,110648272,112716464
Tuolumne,16,2,ldoor,30,3,3,7224,6944,66699192,64113952
Tuolumne,16,2,ldoor,31,7,7,11856,12560,109466448,115966480
Tuolumne,16,4,audikw_1,0,4,4,33168,32256,158244528,153893376
Tuolumne,16,4,audikw_1,1,3,3,19056,20472,90916176,97671912
Tuolumne,16,4,audikw_1,2,7,7,44648,43192,213015608,206069032
Tuolumne,16,4,audikw_1,3,7,7,40440,41976,192939240,200267496
Tuolumne,16,4,audikw_1,4,8,8,50880,49320,242748480,235305720
Tuolumne,16,4,audikw_1,5,4,4,31824,32904,151832304,156984984
Tuolumne,16,4,audikw_1,6,5,5,32928,38808,157099488,185152968
Tuolumne,16,4,audikw_1,7,9,9,51576,50208,246069096,239542368
Tuolumne,16,4,audikw_1,8,5,5,32592,31488,155496432,150229248
Tuolumne,16,4,audikw_1,9,3,3,18816,18456,89771136,88053576
Tuolumne,16,4,audikw_1,10,7,7,45248,45328,215878208,216259888
Tuolumne,16,4,audikw_1,11,4,4,34104,33624,162710184,160420104
Tuolumne,16,4,audikw_1,12,3,3,28032,29736,133740672,141870456
Tuolumne,16,4,audikw_1,13,3,3,23784,25440,113473464,121374240
Tuolumne,16,4,audikw_1,14,7,7,47232,42096,225343872,200840016
Tuolumne,16,4,audikw_1,15,6,6,42824,43792,204313304,208931632
Tuolumne,16,4,audikw_1,16,3,3,28800,30120,137404800,143702520
Tuolumne,16,4,audikw_1,17,10,10,60912,61896,290611152,295305816
Tuolumne,16,4,audikw_1,18,5,5,41576,42784,198359096,204122464
Tuolumne,16,4,audikw_1,19,10,10,59568,55416,284198928,264389736
Tuolumne,16,4,audikw_1,20,7,7,46304,47632,220916384,227252272
Tuolumne,16,4,audikw_1,21,6,6,42536,40840,202939256,194847640
Tuolumne,16,4,audikw_1,22,12,12,55296,52728,263817216,251565288
Tuolumne,16,4,audikw_1,23,10,10,55584,56520,265191264,269656920
Tuolumne,16,4,audikw_1,24,6,6,38000,38056,181298000,181565176
Tuolumne,16,4,audikw_1,25,5,5,47376,47616,226030896,227175936
Tuolumne,16,4,audikw_1,26,8,8,55608,54864,265305768,261756144
Tuolumne,16,4,audikw_1,27,7,7,37896,38472,180801816,183549912
Tuolumne,16,4,audikw_1,28,15,15,64056,62784,305611176,299542464
Tuolumne,16,4,audikw_1,29,13,13,63216,64584,301603536,308130264
Tuolumne,16,4,audikw_1,30,9,9,43344,45912,206794224,219046152
Tuolumne,16,4,audikw_1,31,4,4,30576,29304,145878096,139809384
Tuolumne,16,4,audikw_1,32,12,12,56448,59088,269313408,281908848
Tuolumne,16,4,audikw_1,33,12,12,57296,59728,273359216,284962288
Tuolumne,16,4,audikw_1,34,5,5,28656,27504,136717776,131221584
Tuolumne,16,4,audikw_1,35,6,6,25920,24984,123664320,119198664
Tuolumne,16,4,audikw_1,36,4,4,27072,26280,129160512,125381880
Tuolumne,16,4,audikw_1,37,5,5,41912,40840,199962152,194847640
Tuolumne,16,4,audikw_1,38,12,12,61344,60240,292672224,287405040
Tuolumne,16,4,audikw_1,39,11,11,54008,57472,257672168,274198912
Tuolumne,16,4,audikw_1,40,4,4,26400,24192,125954400,115420032
Tuolumne,16,4,audikw_1,41,8,8,55920,57000,266794320,271947000
Tuolumne,16,4,audikw_1,42,7,7,54096,54480,258092016,259924080
Tuolumne,16,4,audikw_1,43,5,5,25536,26424,121832256,126068904
Tuolumne,16,4,audikw_1,44,11,11,66720,66720,318321120,318321120
Tuolumne,16,4,audikw_1,45,13,13,67688,60808,322939448,290114968
Tuolumne,16,4,audikw_1,46,5,5,25272,27384,120572712,130649064
Tuolumne,16,4,audikw_1,47,8,8,58536,58200,279275256,277672200
Tuolumne,16,4,audikw_1,48,8,8,55608,57408,265305768,273893568
Tuolumne,16,4,audikw_1,49,7,7,41464,41560,197824744,198282760
Tuolumne,16,4,audikw_1,50,4,4,31752,32616,151488792,155610936
Tuolumne,16,4,audikw_1,51,9,9,54984,58072,262328664,277061512
Tuolumne,16,4,audikw_1,52,4,4,29064,28248,138664344,134771208
Tuolumne,16,4,audikw_1,53,6,6,43752,40368,208740792,192595728
Tuolumne,16,4,audikw_1,54,3,3,19512,18120,93091752,86450520
Tuolumne,16,4,audikw_1,55,4,4,27120,28368,129389520,135343728
Tuolumne,16,4,audikw_1,56,8,8,43152,40344,205878192,192481224
Tuolumne,16,4,audikw_1,57,3,3,24360,26568,116221560,126755928
Tuolumne,16,4,audikw_1,58,3,3,23712,22728,113129952,108435288
Tuolumne,16,4,audikw_1,59,4,4,26408,28480,125992568,135878080
Tuolumne,16,4,audikw_1,60,7,7,41424,41016,197633904,195687336
Tuolumne,16,4,audikw_1,61,8,8,47064,44424,224542344,211946904
Tuolumne,16,4,audikw_1,62,11,11,57432,54696,274008072,260954616
Tuolumne,16,4,audikw_1,63,10,10,54680,59128,260878280,282099688
Tuolumne,16,4,Bump_2911,0,14,14,81048,80232,2058700248,2037973032
Tuolumne,16,4,Bump_2911,1,12,12,82152,83088,2086742952,2110518288
Tuolumne,16,4,Bump_2911,2,9,9,73736,74928,1872968136,1903246128
Tuolumne,16,4,Bump_2911,3,18,18,93888,92184,2384849088,2341565784
Tuolumne,16,4,Bump_2911,4,9,9,58968,59640,1497846168,1514915640
Tuolumne,16,4,Bump_2911,5,8,8,68856,67824,1749011256,1722797424
Tuolumne,16,4,Bump_2911,6,9,9,65328,66696,1659396528,1694145096
Tuolumne,16,4,Bump_2911,7,6,6,51480,51864,1307643480,1317397464
Tuolumne,16,4,Bump_2911,8,8,8,64296,65352,1633182696,1660006152
Tuolumne,16,4,Bump_2911,9,13,13,87576,87336,2224517976,2218421736
Tuolumne,16,4,Bump_2911,10,9,9,76128,77328,1933727328,1964208528
Tuolumne,16,4,Bump_2911,11,10,10,85512,84528,2172090312,2147095728
Tuolumne,16,4,Bump_2911,12,18,18,102288,102624,2598217488,2606752224
Tuolumne,16,4,Bump_2911,13,18,18,96416,97816,2449062816,2484624216
Tuolumne,16,4,Bump_2911,14,10,10,87960,86592,2234271960,2199523392
Tuolumne,16,4,Bump_2911,15,11,11,93768,94128,2381800968,2390945328
Tuolumne,16,4,Bump_2911,16,14,14,96360,95976,2447640360,2437886376
Tuolumne,16,4,Bump_2911,17,12,12,95928,98040,2436667128,2490314040
Tuolumne,16,4,Bump_2911,18,13,13,73368,72936,1863620568,1852647336
Tuolumne,16,4,Bump_2911,19,13,13,94920,95184,2411062920,2417768784
Tuolumne,16,4,Bump_2911,20,17,17,101832,100704,2586634632,2557982304
Tuolumne,16,4,Bump_2911,21,14,14,99384,99672,2524452984,2531768472
Tuolumne,16,4,Bump_2911,22,13,13,76320,75744,1938604320,1923973344
Tuolumne,16,4,Bump_2911,23,12,12,87672,87792,2226956472,2230004592
Tuolumne,16,4,Bump_2911,24,8,8,76800,77520,1950796800,1969085520
Tuolumne,16,4,Bump_2911,25,8,8,69264,68856,1759374864,1749011256
Tuolumne,16,4,Bump_2911,26,15,15,99872,100208,2536848672,2545383408
Tuolumne,16,4,Bump_2911,27,12,12,93288,91968,2369608488,2336079168
Tuolumne,16,4,Bump_2911,28,11,11,77208,77520,1961160408,1969085520
Tuolumne,16,4,Bump_2911,29,11,11,89184,89496,2265362784,2273287896
Tuolumne,16,4,Bump_2911,30,17,17,99288,98568,2522014488,2503725768
Tuolumne,16,4,Bump_2911,31,10,10,88200,87864,2240368200,2231833464
Tuolumne,16,4,Bump_2911,32,17,17,90552,90696,2300111352,2303769096
Tuolumne,16,4,Bump_2911,33,16,16,85808,84144,2179609008,2137341744
Tuolumne,16,4,Bump_2911,34,10,10,66384,67368,1686219984,1711214568
Tuolumne,16,4,Bump_2911,35,14,14,82440,82056,2094058440,2084304456
Tuolumne,16,4,Bump_2911,36,9,9,68720,68912,1745556720,1750433712
Tuolumne,16,4,Bump_2911,37,12,12,75096,75224,1907513496,1910764824
Tuolumne,16,4,Bump_2911,38,12,12,83928,82344,2131855128,2091619944
Tuolumne,16,4,Bump_2911,39,9,9,65688,66336,1668540888,1685000736
Tuolumne,16,4,Bump_2911,40,8,8,70344,69768,1786807944,1772176968
Tuolumne,16,4,Bump_2911,41,10,10,84528,85704,2147095728,2176967304
Tuolumne,16,4,Bump_2911,42,11,11,89688,89976,2278164888,2285480376
Tuolumne,16,4,Bump_2911,43,9,9,80904,81072,2055042504,2059309872
Tuolumne,16,4,Bump_2911,44,12,12,101664,103032,2582367264,2617115832
Tuolumne,16,4,Bump_2911,45,14,14,87816,87840,2230614216,2231223840
Tuolumne,16,4,Bump_2911,46,14,14,104952,105072,2665885752,2668933872
Tuolumne,16,4,Bump_2911,47,13,13,86400,85920,2194646400,2182453920
Tuolumne,16,4,Bump_2911,48,16,16,95928,95400,2436667128,2423255400
Tuolumne,16,4,Bump_2911,49,12,12,86352,85632,2193427152,2175138432
Tuolumne,16,4,Bump_2911,50,8,8,69456,69600,1764251856,1767909600
Tuolumne,16,4,Bump_2911,51,11,11,91032,90528,2312303832,2299501728
Tuolumne,16,4,Bump_2911,52,11,11,75288,75192,1912390488,1909951992
Tuolumne,16,4,Bump_2911,53,11,11,87504,87168,2222689104,2214154368
Tuolumne,16,4,Bump_2911,54,16,16,87936,87120,2233662336,2212935120
Tuolumne,16,4,Bump_2911,55,16,16,96240,97752,2444592240,2482998552
Tuolumne,16,4,Bump_2911,56,8,8,83832,84576,2129416632,2148314976
Tuolumne,16,4,Bump_2911,57,7,7,71496,71616,1816069896,1819118016
Tuolumne,16,4,Bump_2911,58,11,11,71976,70056,1828262376,1779492456
Tuolumne,16,4,Bump_2911,59,10,10,72840,73728,1850208840,1872764928
Tuolumne,16,4,Bump_2911,60,14,14,100152,100608,2543960952,2555543808
Tuolumne,16,4,Bump_2911,61,19,19,101856,101880,2587244256,2587853880
Tuolumne,16,4,Bump_2911,62,21,21,104472,102408,2653693272,2601265608
Tuolumne,16,4,Bump_2911,63,11,11,92304,92928,2344613904,2360464128
Tuolumne,16,4,Cube_Coup_dt0,0,15,15,92032,93216,37733120,38218560
Tuolumne,16,4,Cube_Coup_dt0,1,10,10,66272,66848,27171520,27407680
Tuolumne,16,4,Cube_Coup_dt0,2,9,9,75080,75416,30782800,30920560
Tuolumne,16,4,Cube_Coup_dt0,3,14,14,84704,83712,34728640,34321920
Tuolumne,16,4,Cube_Coup_dt0,4,15,15,86728,87384,35558480,35827440
Tuolumne,16,4,Cube_Coup_dt0,5,16,16,84168,83608,34508880,34279280
Tuolumne,16,4,Cube_Coup_dt0,6,10,10,70920,71160,29077200,29175600
Tuolumne,16,4,Cube_Coup_dt0,7,11,11,77368,76424,31720880,31333840
Tuolumne,16,4,Cube_Coup_dt0,8,5,5,51792,52272,21234720,21431520
Tuolumne,16,4,Cube_Coup_dt0,9,6,6,51008,51360,20913280,21057600
Tuolumne,16,4,Cube_Coup_dt0,10,7,7,64168,64376,26308880,26394160
Tuolumne,16,4,Cube_Coup_dt0,11,5,5,48704,49184,19968640,20165440
Tuolumne,16,4,Cube_Coup_dt0,12,9,9,74400,73824,30504000,30267840
Tuolumne,16,4,Cube_Coup_dt0,13,10,10,75648,76608,31015680,31409280
Tuolumne,16,4,Cube_Coup_dt0,14,7,7,54400,54464,22304000,22330240
Tuolumne,16,4,Cube_Coup_dt0,15,9,9,68904,68312,28250640,28007920
Tuolumne,16,4,Cube_Coup_dt0,16,8,8,73160,73016,29995600,29936560
Tuolumne,16,4,Cube_Coup_dt0,17,10,10,72512,72064,29729920,29546240
Tuolumne,16,4,Cube_Coup_dt0,18,14,14,86600,87448,35506000,35853680
Tuolumne,16,4,Cube_Coup_dt0,19,13,13,90272,90016,37011520,36906560
Tuolumne,16,4,Cube_Coup_dt0,20,9,9,64128,62752,26292480,25728320
Tuolumne,16,4,Cube_Coup_dt0,21,11,11,79072,79008,32419520,32393280
Tuolumne,16,4,Cube_Coup_dt0,22,10,10,75360,76288,30897600,31278080
Tuolumne,16,4,Cube_Coup_dt0,23,12,12,82304,82528,33744640,33836480
Tuolumne,16,4,Cube_Coup_dt0,24,8,8,64128,64736,26292480,26541760
Tuolumne,16,4,Cube_Coup_dt0,25,10,10,70400,69952,28864000,28680320
Tuolumne,16,4,Cube_Coup_dt0,26,7,7,53288,53272,21848080,21841520
Tuolumne,16,4,Cube_Coup_dt0,27,13,13,75936,75776,31133760,31068160
Tuolumne,16,4,Cube_Coup_dt0,28,12,12,83968,82752,34426880,33928320
Tuolumne,16,4,Cube_Coup_dt0,29,7,7,47568,48440,19502880,19860400
Tuolumne,16,4,Cube_Coup_dt0,30,6,6,47456,47072,19456960,19299520
Tuolumne,16,4,Cube_Coup_dt0,31,8,8,58528,59064,23996480,24216240
Tuolumne,16,4,Cube_Coup_dt0,32,7,7,57736,58904,23671760,24150640
Tuolumne,16,4,Cube_Coup_dt0,33,5,5,43648,43776,17895680,17948160
Tuolumne,16,4,Cube_Coup_dt0,34,9,9,75744,75520,31055040,30963200
Tuolumne,16,4,Cube_Coup_dt0,35,8,8,57728,56576,23668480,23196160
Tuolumne,16,4,Cube_Coup_dt0,36,15,15,88880,87856,36440800,36020960
Tuolumne,16,4,Cube_Coup_dt0,37,9,9,64056,64448,26262960,26423680
Tuolumne,16,4,Cube_Coup_dt0,38,6,6,58376,58520,23934160,23993200
Tuolumne,16,4,Cube_Coup_dt0,39,6,6,53368,53800,21880880,22058000
Tuolumne,16,4,Cube_Coup_dt0,40,11,11,74448,73872,30523680,30287520
Tuolumne,16,4,Cube_Coup_dt0,41,11,11,76256,76384,31264960,31317440
Tuolumne,16,4,Cube_Coup_dt0,42,13,13,84664,85056,34712240,34872960
Tuolumne,16,4,Cube_Coup_dt0,43,13,13,86816,87616,35594560,35922560
Tuolumne,16,4,Cube_Coup_dt0,44,10,10,76576,78528,31396160,32196480
Tuolumne,16,4,Cube_Coup_dt0,45,12,12,79568,79160,32622880,32455600
Tuolumne,16,4,Cube_Coup_dt0,46,7,7,53216,53472,21818560,21923520
Tuolumne,16,4,Cube_Coup_dt0,47,13,13,75040,73376,30766400,30084160
Tuolumne,16,4,Cube_Coup_dt0,48,14,14,78752,78016,32288320,31986560
Tuolumne,16,4,Cube_Coup_dt0,49,7,7,56264,56344,23068240,23101040
Tuolumne,16,4,Cube_Coup_dt0,50,12,12,76688,74648,31442080,30605680
Tuolumne,16,4,Cube_Coup_dt0,51,8,8,64480,65888,26436800,27014080
Tuolumne,16,4,Cube_Coup_dt0,52,8,8,80072,80568,32829520,33032880
Tuolumne,16,4,Cube_Coup_dt0,53,4,4,45632,46304,18709120,18984640
Tuolumne,16,4,Cube_Coup_dt0,54,8,8,55808,55168,22881280,22618880
Tuolumne,16,4,Cube_Coup_dt0,55,6,6,47744,47584,19575040,19509440
Tuolumne,16,4,Cube_Coup_dt0,56,9,9,70824,71824,29037840,29447840
Tuolumne,16,4,Cube_Coup_dt0,57,7,7,54848,54336,22487680,22277760
Tuolumne,16,4,Cube_Coup_dt0,58,9,9,80320,80000,32931200,32800000
Tuolumne,16,4,Cube_Coup_dt0,59,10,10,67808,67872,27801280,27827520
Tuolumne,16,4,Cube_Coup_dt0,60,11,11,80128,80704,32852480,33088640
Tuolumne,16,4,Cube_Coup_dt0,61,9,9,76192,75552,31238720,30976320
Tuolumne,16,4,Cube_Coup_dt0,62,16,16,95264,93760,39058240,38441600
Tuolumne,16,4,Cube_Coup_dt0,63,15,15,90448,90584,37083680,37139440
Tuolumne,16,4,Flan_1565,0,5,5,28024,28592,32479816,33138128
Tuolumne,16,4,Flan_1565,1,6,6,35112,34896,40694808,40444464
Tuolumne,16,4,Flan_1565,2,5,5,22056,22200,25562904,25729800
Tuolumne,16,4,Flan_1565,3,5,5,30176,30480,34973984,35326320
Tuolumne,16,4,Flan_1565,4,3,3,22704,23232,26313936,26925888
Tuolumne,16,4,Flan_1565,5,6,6,35424,35496,41056416,41139864
Tuolumne,16,4,Flan_1565,6,4,4,25184,25024,29188256,29002816
Tuolumne,16,4,Flan_1565,7,5,5,30896,30392,35808464,35224328
Tuolumne,16,4,Flan_1565,8,4,4,26080,26192,30226720,30356528
Tuolumne,16,4,Flan_1565,9,4,4,24096,23712,27927264,27482208
Tuolumne,16,4,Flan_1565,10,4,4,27264,27288,31598976,31626792
Tuolumne,16,4,Flan_1565,11,4,4,26064,26328,30208176,30514152
Tuolumne,16,4,Flan_1565,12,5,5,26696,26152,30940664,30310168
Tuolumne,16,4,Flan_1565,13,4,4,25648,25664,29726032,29744576
Tuolumne,16,4,Flan_1565,14,4,4,28584,28584,33128856,33128856
Tuolumne,16,4,Flan_1565,15,4,4,24600,24576,28511400,28483584
Tuolumne,16,4,Flan_1565,16,4,4,30144,30144,34936896,34936896
Tuolumne,16,4,Flan_1565,17,4,4,28824,28824,33407016,33407016
Tuolumne,16,4,Flan_1565,18,5,5,34608,34872,40110672,40416648
Tuolumne,16,4,Flan_1565,19,6,6,29664,29400,34380576,34074600
Tuolumne,16,4,Flan_1565,20,3,3,31976,32488,37060184,37653592
Tuolumne,16,4,Flan_1565,21,4,4,31720,31736,36763480,36782024
Tuolumne,16,4,Flan_1565,22,7,7,34368,33576,39832512,38914584
Tuolumne,16,4,Flan_1565,23,7,7,32272,32048,37403248,37143632
Tuolumne,16,4,Flan_1565,24,3,3,23152,23656,26833168,27417304
Tuolumne,16,4,Flan_1565,25,4,4,22784,22880,26406656,26517920
Tuolumne,16,4,Flan_1565,26,4,4,24624,24888,28539216,28845192
Tuolumne,16,4,Flan_1565,27,5,5,24120,23520,27955080,27259680
Tuolumne,16,4,Flan_1565,28,4,4,24584,24568,28492856,28474312
Tuolumne,16,4,Flan_1565,29,4,4,26704,26720,30949936,30968480
Tuolumne,16,4,Flan_1565,30,4,4,22472,22456,26045048,26026504
Tuolumne,16,4,Flan_1565,31,4,4,25936,25688,30059824,29772392
Tuolumne,16,4,Flan_1565,32,3,3,28840,29120,33425560,33750080
Tuolumne,16,4,Flan_1565,33,5,5,35328,35064,40945152,40639176
